lwage,yob,draftelig,veteran
5.8916998,51,0,0
4.9698,51,0,0
5.0177002,51,0,1
4.2823,51,1,0
4.7037001,51,0,0
4.9754,51,1,0
5.8579001,51,0,0
5.9731998,51,0,0
5.3481998,51,0,0
4.9267998,51,0,0
5.9245,51,0,0
5.1068001,51,0,0
5.6364999,51,1,0
6.8818998,51,0,0
6.4113002,51,0,0
4.8745999,51,0,0
5.7516999,51,1,0
5.2785001,51,0,0
5.2409,51,0,1
6.2877998,51,1,0
5.2315998,51,0,0
5.7153001,51,1,0
5.3683,51,0,0
4.9306998,51,1,1
6.9417,51,1,0
5.3614001,51,1,1
6.0882001,51,0,1
5.8133998,51,0,0
5.7490001,51,0,0
4.4159999,51,0,0
5.8285999,51,1,0
5.5689998,51,1,1
5.1293998,51,0,0
4.0551,51,0,1
6.6118999,51,0,0
5.3976002,51,0,0
5.8298998,51,0,0
5.6687002,51,0,1
1.9837,51,0,0
5.9846001,51,0,0
5.1985998,51,0,0
5.1718998,51,0,0
5.8862,51,0,0
5.7516999,51,1,0
5.3232999,51,0,0
4.9303999,51,0,0
6.3859,51,0,0
5.901,51,0,1
5.2632999,51,0,0
5.8822999,51,0,0
5.3053999,51,0,1
5.4496999,51,1,1
5.5602002,51,0,0
5.2642999,51,0,0
5.2073002,51,0,0
4.7930999,51,0,1
5.6599998,51,1,1
5.8797002,51,0,0
2.0536001,51,0,0
6.0314999,51,1,1
5.7635999,51,1,0
5.8227,51,0,0
4.5700002,51,0,0
5.632,51,0,0
5.7516999,51,1,0
6.1015,51,0,0
4.7635999,51,0,0
5.8649998,51,0,0
5.8023,51,0,0
5.7424998,51,0,0
5.901,51,0,1
5.2247,51,0,0
4.7687001,51,0,0
2.9096,51,1,0
5.7483001,51,1,0
5.5686998,51,0,0
5.4863,51,0,0
5.5008998,51,1,0
4.6585002,51,1,0
6.3333001,51,0,0
6.3395,51,0,0
5.6928,51,0,0
5.2982998,51,0,1
5.6596999,51,0,0
5.8304,51,1,0
5.8470001,51,0,0
4.7729001,51,0,0
5.6999998,51,0,0
5.7669001,51,0,0
5.7516999,51,0,0
5.4863,51,0,0
5.6037002,51,0,0
6.1724,51,0,0
5.0820999,51,0,0
5.7897,51,0,1
5.8147001,51,0,0
4.7617002,51,0,0
5.8357,51,1,0
6.8473001,51,1,0
5.4303999,51,1,0
5.0240002,51,0,0
5.8227,51,1,0
5.2326002,51,0,0
4.7693,51,0,0
5.4624,51,0,1
5.6238999,51,1,0
6.0882001,51,1,1
4.0999999,51,0,0
5.289,51,0,0
5.8822999,51,0,0
4.4159999,51,1,0
5.7631001,51,0,0
5.8469,51,0,0
5.8285999,51,0,0
5.5351,51,1,0
5.7863998,51,1,1
5.6051998,51,1,0
5.7424998,51,1,0
5.4548001,51,0,0
5.0925999,51,0,0
4.8541999,51,0,0
5.789,51,0,0
6.0110002,51,0,1
5.5602002,51,0,1
5.4253998,51,0,1
4.8323002,51,1,0
5.4502001,51,1,0
5.8491998,51,0,0
5.6402001,51,0,0
5.3446002,51,0,1
5.7153001,51,1,0
5.3808999,51,0,0
6.0695,51,1,0
4.7693,51,0,0
4.8372002,51,1,0
5.6199002,51,0,0
5.6174002,51,0,0
5.6668,51,0,1
5.5544,51,0,0
4.9196,51,0,0
5.9422002,51,0,0
5.6268001,51,0,1
5.9247999,51,1,1
5.7069998,51,1,0
5.1090999,51,0,1
5.3660002,51,0,0
5.0879002,51,1,1
5.0493002,51,0,0
5.6686001,51,1,0
5.6308999,51,0,0
7.0956998,51,0,0
5.9177999,51,0,0
6.3443999,51,0,0
6.4963002,51,0,0
5.6090002,51,1,0
6.0851002,51,0,0
5.5602002,51,0,0
6.4102998,51,1,1
5.2003002,51,0,1
2.7151,51,0,0
5.5846,51,0,0
5.1293998,51,0,0
5.9914999,51,0,0
5.9656,51,0,0
5.4266,51,0,0
5.0555,51,1,1
6.1753998,51,0,0
5.7516999,51,0,1
3.3174,51,0,0
5.3958001,51,1,0
5.0555,51,0,0
5.3362002,51,0,0
5.4323001,51,0,0
5.3660002,51,0,0
4.0795999,51,1,0
5.4949999,51,0,1
5.2789001,51,1,0
6.0714002,51,1,0
5.8023,51,0,1
6.4212999,51,0,0
5.8603001,51,0,0
5.7291002,51,0,0
5.5994,51,1,0
5.1631999,51,0,0
6.0882001,51,0,0
5.8404002,51,0,0
5.1171999,51,0,0
4.3470001,51,1,1
6.1834998,51,0,0
5.1718998,51,0,0
5.3808999,51,0,0
5.5145998,51,0,0
4.4628,51,0,0
5.2756,51,0,1
6.0644999,51,0,0
5.4266,51,0,0
6.4025998,51,0,0
5.8358998,51,0,0
5.5145998,51,0,0
5.7108998,51,1,1
5.6199002,51,0,0
5.6462998,51,1,0
6.0256,51,0,1
4.9267998,51,0,0
5.6781998,51,0,0
5.6032,51,0,1
5.3723998,51,1,1
5.6276999,51,0,0
5.9984999,51,0,0
5.8099999,51,0,0
5.9087,51,0,0
5.8779001,51,0,1
5.8491001,51,1,0
5.7832999,51,0,0
5.3797998,51,0,0
6.0040002,51,0,0
5.5563002,51,0,1
6.2280002,51,0,0
3.3174,51,1,0
5.5773001,51,1,1
4.6431999,51,0,1
5.4303999,51,1,1
3.2260001,51,0,0
5.4983001,51,0,0
5.9850001,51,1,0
2.6726,51,0,0
5.8072,51,0,0
6.0458999,51,0,0
6.0307002,51,0,0
6.4025998,51,0,0
4.8929,51,1,0
5.8534999,51,0,0
6.0302,51,1,0
5.8578,51,0,0
5.1736999,51,1,0
5.9239998,51,1,1
5.8743,51,1,1
4.0942998,51,1,0
5.1655998,51,0,0
6.5967002,51,0,0
6.2463999,51,0,0
6.2217002,51,0,0
5.1006999,51,0,0
6.4025998,51,1,0
6.8502998,51,0,0
6.2705002,51,0,0
6.1506,51,1,0
5.5946002,51,0,0
5.4548001,51,0,1
5.1090999,51,0,0
4.8325,51,0,0
4.5862002,51,0,0
5.6645999,51,1,0
4.6669998,51,0,0
5.7126002,51,1,0
5.0221,51,0,0
5.6928,51,0,0
5.2852001,51,0,0
4.5008001,51,0,0
5.4383001,51,1,1
4.5792999,51,0,0
6.2609,51,0,0
5.9112,51,0,0
6.0646,51,0,0
5.0483999,51,1,1
4.8818998,51,0,1
5.1057,51,0,0
4.9439998,51,1,1
5.4805999,51,1,0
5.3878999,51,0,1
.92339998,51,0,0
2.4212999,51,1,0
5.8227,51,0,0
4.8674998,51,0,0
4.6391001,51,0,0
5.8817,51,0,0
5.6999002,51,0,0
5.6645999,51,0,0
5.6199002,51,0,0
5.8227,51,1,0
6.027,51,0,0
5.2409,51,0,1
5.8225002,51,0,0
3.6070001,51,1,1
5.0584998,51,0,1
5.5351,51,0,1
6.9331999,51,1,0
6.7451,51,1,0
6.0047998,51,0,0
4.9066,51,0,0
6.0063,51,1,1
5.7722001,51,0,1
5.9245,51,0,1
6.4145999,51,0,1
4.3183999,51,1,0
5.4548001,51,0,0
5.7181001,51,1,1
4.5700002,51,1,0
6.2076998,51,0,0
5.7428002,51,0,0
5.7697001,51,0,0
5.0093999,51,1,1
6.0254002,51,0,0
5.4860001,51,0,0
5.4548001,51,0,0
5.3298998,51,0,0
5.6577001,51,0,0
5.9200001,51,1,0
4.8035002,51,1,0
4.2206998,51,1,0
5.2983999,51,0,0
5.3678002,51,0,0
5.4232001,51,0,0
5.7153001,51,0,1
5.7909002,51,0,0
5.5285001,51,0,1
6.2522998,51,0,0
5.4863,51,0,1
6.0899,51,0,1
5.8878999,51,0,0
5.4349999,51,0,0
5.0249,51,1,1
6.1794,51,0,0
5.7424998,51,0,0
5.9656,51,0,0
5.5197001,51,0,1
4.9622998,51,0,0
4.6877999,51,0,0
5.4863,51,0,0
5.2620001,51,1,1
5.4232001,51,1,0
5.7904,51,1,0
4.7876,51,0,0
5.1536999,51,0,0
5.5591998,51,0,0
5.3808999,51,0,0
6.0411,51,1,0
6.7508998,51,0,0
5.7424998,51,1,0
4.73,51,0,0
4.8004999,51,1,0
5.8554001,51,0,0
5.5145998,51,0,0
4.2844,51,0,0
5.8431001,51,0,0
6.0009999,51,1,0
6.3365998,51,0,0
5.4524999,51,0,0
4.8442001,51,0,0
6.1093998,51,0,0
6.1198001,51,0,0
5.7596998,51,1,0
6.3965001,51,0,0
4.8214002,51,0,0
5.8225002,51,1,1
5.6394,51,1,0
5.5602002,51,1,0
5.8133998,51,0,0
6.1015,51,0,0
3.4853001,51,0,0
4.6233001,51,1,1
5.1503,51,0,0
5.2632999,51,0,1
5.5602002,51,1,1
5.1202998,51,0,1
6.1794,51,0,0
5.2409,51,1,0
6.1794,51,0,0
5.7687998,51,0,0
5.6687002,51,1,1
5.6128001,51,1,1
5.2378001,51,1,1
5.4008999,51,1,0
4.8418002,51,0,0
5.6128001,51,1,0
5.6314001,51,0,1
5.2873001,51,0,0
6.8473001,51,1,0
5.1508002,51,0,0
5.8488998,51,0,0
5.4260998,51,0,0
5.1985998,51,0,1
5.6683002,51,0,1
3.7103,51,0,1
5.1296,51,0,0
7.0641999,51,0,0
3.3174,51,0,0
4.5914998,51,0,0
5.1090999,51,1,0
5.1724,51,0,0
6.4084001,51,0,0
4.823,51,0,0
5.6687002,51,0,0
5.8579001,51,1,0
5.1202998,51,0,0
6.0254002,51,1,0
5.5984001,51,1,0
5.8916998,51,1,0
5.6898999,51,0,0
5.8225002,51,0,0
5.9306998,51,0,0
6.0741,51,0,0
5.6238999,51,0,0
5.5544,51,0,0
5.7181001,51,0,0
5.7108998,51,1,1
4.8323002,51,0,0
5.4812999,51,0,0
5.2182999,51,0,1
5.6668,51,0,1
5.2000999,51,0,1
5.4568,51,0,0
5.2632999,51,0,0
5.5812001,51,0,1
5.8285999,51,1,1
5.3446002,51,0,0
5.4861002,51,0,0
5.7077999,51,0,0
5.6231999,51,0,0
5.4236999,51,0,0
5.7094002,51,0,0
5.0153999,51,1,0
5.3920002,51,0,0
5.9561,51,0,0
5.6201,51,0,0
5.3968,51,0,0
5.2490001,51,0,0
5.5956001,51,0,0
5.934,51,0,0
5.3323002,51,0,0
5.9273,51,0,0
3.1837001,51,1,1
5.6687002,51,1,1
5.5419998,51,0,0
5.1696,51,0,1
5.7280998,51,0,0
5.8225002,51,0,1
5.9436998,51,0,0
5.3494,51,0,0
6.2747002,51,1,0
5.2177,51,0,0
5.8133998,51,0,0
5.6199002,51,0,0
4.9741998,51,0,0
5.0939002,51,0,0
5.6462998,51,0,0
5.5569,51,0,0
6.1198001,51,0,0
5.6773,51,0,0
5.7596998,51,1,0
6.2041001,51,0,0
5.3323002,51,0,1
5.7181001,51,0,0
4.3151002,51,0,0
4.5068002,51,0,0
4.6696,51,0,0
5.4573998,51,0,0
4.5534,51,0,0
5.6238999,51,0,1
5.7863998,51,1,0
5.395,51,1,0
5.4298,51,0,0
5.5215001,51,0,0
5.6592002,51,0,0
5.7831998,51,0,0
5.3167,51,0,0
5.8938999,51,1,0
5.934,51,0,1
5.2073002,51,1,1
5.0250001,51,1,0
5.7153001,51,1,0
4.4365001,51,0,0
4.5700998,51,0,0
1.8789001,51,0,0
5.7316999,51,0,0
5.2247,51,0,0
6.0458999,51,1,0
.0339,51,1,0
6.0604,51,0,0
5.2269001,51,0,0
5.5145998,51,0,0
5.1160002,51,0,0
4.9926,51,0,0
5.7059999,51,0,0
5.9656,51,0,0
5.4171,51,0,1
4.3709998,51,1,0
5.7172999,51,0,0
4.3246002,51,1,0
4.8283,51,0,0
5.4232001,51,0,1
4.9061999,51,0,0
5.6897998,51,1,0
5.3369999,51,1,1
4.7930999,51,0,0
5.0092001,51,1,1
6.0366001,51,0,0
3.4258001,51,1,0
5.8023,51,0,0
6.1964002,51,0,0
5.5773001,51,1,0
5.1718998,51,1,0
4.8670001,51,0,0
5.8748999,51,0,1
6.0158,51,1,1
2.6898,51,0,1
5.5994,51,0,0
4.8670001,51,0,0
6.0181999,51,0,0
6.0209999,51,0,0
-4.2835002,51,0,1
5.1416001,51,0,0
6.0458999,51,0,0
5.4863,51,0,0
5.4892998,51,0,0
5.7516999,51,1,1
5.3202,51,0,0
5.5285001,51,0,0
4.2823,51,1,0
5.4573998,51,0,0
5.5925999,51,0,0
5.1090999,51,0,0
5.7483001,51,1,0
4.5658998,51,0,0
5.5145998,51,0,0
5.8404002,51,0,0
5.7827001,51,0,0
5.7364001,51,0,0
5.5602002,51,0,0
6.3395,51,0,0
5.7832999,51,1,1
5.7669001,51,0,0
3.277,51,1,1
5.7213998,51,0,0
4.6051998,51,0,0
4.5879998,51,0,0
6.4770002,51,1,1
6.4025998,51,0,0
5.5602002,51,0,0
5.5121999,51,0,0
5.6367998,51,0,0
5.5791001,51,0,0
4.3246002,51,0,0
5.6637998,51,0,0
5.5956001,51,0,0
5.5686998,51,1,0
6.1169,51,0,0
5.6686001,51,0,0
6.6343999,51,0,0
5.3614001,51,0,0
5.0493002,51,1,1
5.4548001,51,0,0
6.0882001,51,0,0
4.6185999,51,0,1
5.6974001,51,0,0
5.8431001,51,0,0
5.3614001,51,0,0
5.6668,51,0,0
5.8822999,51,1,1
5.9633002,51,0,0
5.2360001,51,0,1
5.5843,51,0,0
5.3673,51,0,0
6.2217002,51,0,0
5.7572999,51,0,1
5.8965998,51,0,1
5.4137001,51,1,0
5.2480998,51,0,1
4.6742001,51,0,1
5.9707999,51,0,0
5.8765001,51,0,0
5.8916998,51,0,0
5.6199002,51,1,1
5.9914999,51,0,0
5.4548001,51,0,0
6.0609002,51,0,0
6.2213998,51,1,0
3.6496999,51,0,0
5.5556002,51,0,0
5.5956001,51,1,0
5.9060001,51,0,0
4.8435998,51,0,1
5.4548001,51,0,0
5.7133999,51,0,0
5.7516999,51,1,0
5.4414001,51,0,1
4.8354001,51,0,1
5.3369999,51,0,0
4.5658998,51,1,0
5.6686001,51,0,0
5.1536999,51,0,1
5.8378,51,1,1
6.0458999,51,0,0
4.9660001,51,0,0
6.1540999,51,0,0
5.5682001,51,0,0
5.6012998,51,0,0
4.5405998,51,0,0
6.0907998,51,0,0
6.0591998,51,1,0
4.2823,51,1,0
5.4064002,51,0,0
6.0514002,51,1,0
5.3614001,51,1,0
5.3965001,51,1,0
5.4772,51,1,0
5.4573998,51,0,0
5.6343002,51,1,1
5.5036001,51,0,0
5.1364999,51,0,0
5.3968,51,0,0
5.8133998,51,1,1
6.5534,51,1,0
5.5819998,51,0,0
5.7108998,51,0,0
5.4452,51,0,0
5.5945001,51,0,0
5.7094002,51,0,1
6.3614998,51,0,0
5.2586999,51,1,1
4.9024,51,0,0
6.2463999,51,0,0
6.2282,51,0,0
5.4579,51,0,1
5.4349999,51,0,0
6.5159001,51,1,1
5.7291002,51,0,0
6.2533002,51,0,0
4.7930999,51,0,0
5.934,51,0,0
5.9387002,51,0,0
5.7291002,51,0,0
5.1296,51,0,0
5.9393001,51,1,0
5.4538999,51,0,0
6.0851002,51,0,0
4.9056001,51,0,0
5.5739002,51,1,1
5.2574,51,0,0
5.3614001,51,0,0
5.4396,51,0,0
4.5721002,51,0,1
5.4850998,51,0,0
5.3520999,51,0,0
5.7090001,51,0,0
5.7094002,51,0,0
5.4369001,51,0,1
5.6325002,51,0,1
5.7094002,51,0,0
4.9196,51,0,0
6.2972002,51,0,0
5.8597002,51,0,1
5.6036,51,0,0
5.9154,51,1,0
5.6009002,51,0,0
6.0556002,51,1,0
6.8502998,51,1,0
4.8063998,51,0,0
5.6199002,51,0,0
5.3968,51,0,0
6.0521002,51,0,0
6.0169001,51,0,0
5.6686001,51,0,0
5.8920999,51,0,0
5.5686998,51,1,0
5.3181,51,0,1
5.7863998,51,1,0
5.7365999,51,0,0
7.5151,51,1,1
5.3369999,51,0,0
5.4919,51,0,0
5.3323002,51,0,0
5.8023,51,0,0
5.8578,51,0,0
4.8262,51,0,0
4.0879002,51,0,0
6.0516,51,0,1
5.6238999,51,0,0
5.8092999,51,1,1
5.4232001,51,0,0
6.1896,51,0,1
5.6683002,51,0,0
5.3878999,51,0,0
5.9850001,51,1,1
6.0181999,51,1,0
2.5328,51,0,0
4.9015002,51,0,0
5.4548001,51,0,0
5.9001002,51,0,0
5.3968,51,1,0
4.5103002,51,0,0
5.4414001,51,0,0
6.1198001,51,0,0
5.1890001,51,0,0
5.4052,51,0,0
5.6199002,51,0,0
4.2729001,51,0,0
5.1296,51,0,0
5.8891001,51,0,0
4.6093001,51,0,0
4.73,51,1,0
4.7874999,51,1,1
5.7108998,51,0,0
5.8431001,51,0,0
5.9412999,51,0,0
5.7213998,51,0,0
5.5256,51,0,0
5.4303999,51,0,1
5.4414001,51,0,1
5.7094002,51,1,1
5.2729001,51,0,0
5.6683002,51,0,0
5.4863,51,0,0
5.5008998,51,0,1
5.4768,51,0,1
5.1370001,51,0,0
5.0008998,51,1,0
5.3589001,51,0,1
5.5145998,51,1,0
5.2269001,51,0,0
5.7596998,51,0,1
5.5145998,51,0,0
5.9245,51,1,0
5.3808999,51,0,1
5.6293001,51,0,0
6.1437001,51,0,0
5.5686998,51,0,0
5.8288999,51,0,1
5.5685,51,1,0
5.3600998,51,1,1
5.6686001,51,0,0
5.3857999,51,0,0
5.0444999,51,0,0
6.4979,51,0,1
5.7546,51,1,0
5.6645999,51,0,0
5.0493002,51,1,0
5.2347002,51,0,1
5.4805999,51,0,1
5.2442002,51,0,0
5.4668002,51,0,0
5.5531998,51,0,0
5.4949999,51,0,0
4.7413001,51,0,0
5.8464999,51,1,0
5.2725,51,0,1
5.4886999,51,0,0
5.9001002,51,0,1
5.7670002,51,1,1
5.4341998,51,0,0
5.9412999,51,0,0
5.7153001,51,0,0
6.3130999,51,0,0
4.0496998,51,1,0
5.1784,51,0,0
6.0581999,51,0,0
4.8842001,51,0,0
5.8786001,51,0,0
5.9521999,51,1,1
5.6554999,51,0,0
5.5285001,51,0,1
5.9028001,51,1,0
5.6238999,51,1,1
4.9024,51,1,0
6.0545998,51,1,0
4.4180999,51,0,0
5.7424998,51,0,0
5.2873001,51,0,0
5.2800999,51,0,0
4.9154,51,0,0
6.5486002,51,0,1
4.4159999,51,1,0
6.4418001,51,0,0
5.9521999,51,1,0
3.6508,51,0,0
4.8860002,51,0,1
6.1540999,51,0,0
5.4317999,51,1,1
6.4045,51,1,1
5.6973,51,0,0
5.3678999,51,0,0
5.9317002,51,0,0
5.4772,51,0,0
5.5597,51,0,0
5.0240002,51,0,0
5.6259999,51,1,1
5.6731,51,0,0
5.4380999,51,0,0
5.4696999,51,1,1
5.1759,51,0,0
5.1985998,51,0,0
3.8454001,51,0,0
5.5257001,51,0,0
5.0555,51,1,0
5.8930998,51,0,0
4.5904002,51,0,0
6.1964002,51,1,1
6.1181002,51,0,0
5.3238001,51,0,0
6.1794,51,1,1
5.5602002,51,0,0
5.8334999,51,0,0
5.5602002,51,1,0
3.9254,51,0,0
5.7108998,51,1,0
5.1718998,51,0,0
6.0180998,51,0,0
5.8431001,51,0,0
5.2873001,51,1,1
5.5867,51,0,0
5.0177002,51,1,0
5.7077999,51,0,0
5.2775002,51,0,0
6.3238001,51,0,0
5.4962001,51,0,0
4.5110002,51,0,0
5.5351,51,0,0
5.2631001,51,0,0
5.9521999,51,0,0
4.8884001,51,0,0
5.6686001,51,1,1
1.9993,51,0,0
4.8568001,51,0,0
5.7909002,51,0,0
5.7912998,51,0,0
4.73,51,0,0
5.4303999,51,0,0
5.5654998,51,0,0
5.2982998,51,0,0
5.5351,51,0,0
6.0756998,51,0,0
5.6554999,51,0,0
5.6554999,51,0,0
5.7185998,51,0,0
4.9253001,51,1,0
6.1794,51,1,1
6.0293002,51,0,0
5.1255999,51,1,0
5.7424998,51,1,1
4.0369,51,0,1
5.8957,51,0,0
5.9017,51,0,0
5.0510001,51,0,1
5.6687002,51,0,0
4.8509002,51,0,1
5.7016001,51,1,1
5.8225002,51,0,0
5.0221,51,0,0
5.2725,51,0,0
5.6592002,51,0,0
5.0555,51,0,0
5.3502998,51,0,0
6.3395,51,0,1
6.1198001,51,0,0
5.7832999,51,0,0
5.2725,51,0,0
5.0896001,51,0,0
5.1092,51,0,0
6.6201,51,1,0
5.6683002,51,0,0
5.7669001,51,0,0
5.0977998,51,0,0
6.0254002,51,0,0
5.1202002,51,0,0
5.5556002,51,0,0
5.6085,51,1,0
5.0285001,51,1,0
5.8023,51,0,0
5.0555,51,1,0
5.7596998,51,1,0
5.0569,51,0,1
5.0444002,51,0,0
5.9412999,51,0,0
5.6348,51,0,0
3.0829,51,0,0
4.7712002,51,0,0
6.0609002,51,0,0
5.1671,51,0,0
5.7424998,51,1,1
4.9713998,51,0,0
5.4211998,51,0,0
5.8175001,51,1,0
6.1198001,51,1,0
5.3362999,51,0,0
5.3306999,51,0,0
5.8023,51,0,0
5.7905998,51,0,0
5.3053999,51,1,0
5.7596998,51,0,0
5.9521999,51,0,0
5.3376999,51,0,1
5.5556002,51,0,0
6.0475998,51,1,1
4.5145998,51,0,0
5.6687002,51,1,0
4.3954,51,1,0
5.1725001,51,1,0
5.9376001,51,0,1
6.2449002,51,0,0
5.3685999,51,0,0
5.3976002,51,0,0
5.5496998,51,0,1
5.6128001,51,0,1
5.1732001,51,1,0
5.8431001,51,0,0
5.7094002,51,1,1
5.2409,51,1,0
5.5946002,51,0,0
5.9960999,51,0,1
4.6729002,51,1,1
5.3660002,51,1,0
5.3808999,51,0,0
5.8431001,51,0,0
5.901,51,0,1
5.934,51,0,1
5.2631001,51,0,1
5.6554999,51,0,0
5.0837002,51,0,0
5.6444001,51,0,1
6.1236,51,1,1
5.6259999,51,0,0
6.2093,51,0,0
3.7339001,51,0,0
4.1581998,51,0,0
5.7486,51,0,0
5.1985998,51,0,0
5.6668,51,0,0
5.1293001,51,0,0
4.9660001,51,1,1
5.0068002,51,0,0
5.6443,51,1,0
5.8470001,51,0,0
5.7631001,51,0,1
5.7596998,51,0,0
5.1647,51,0,0
5.5437999,51,0,0
5.4723001,51,0,0
5.0250001,51,0,0
5.7516999,51,0,0
4.5895,51,0,0
4.3709998,51,0,0
5.3053999,51,0,0
6.1795998,51,1,1
5.5193,51,0,0
6.1015,51,1,0
6.7536998,51,0,0
5.9412999,51,0,1
4.7877998,51,0,0
6.0851002,51,0,0
5.5956001,51,0,0
5.0612001,51,0,0
4.6831002,51,0,0
6.3769999,51,1,0
4.5925999,51,0,0
5.9805002,51,0,0
5.3662,51,0,0
4.9383001,51,0,0
5.0932002,51,1,1
5.0240002,51,0,0
4.8474002,51,1,1
5.5773001,51,1,0
5.7484002,51,1,0
5.9689999,51,1,1
5.8431001,51,0,0
4.5605998,51,0,0
5.5145998,51,0,0
6.2020001,51,1,1
5.8227,51,0,0
6.0426002,51,1,1
6.3253002,51,1,1
5.9372001,51,1,0
5.4568,51,0,0
5.2865,51,0,0
5.6891999,51,1,1
5.3263998,51,1,0
4.7270002,51,0,0
4.7238998,51,1,0
6.8685002,51,1,0
4.5658998,51,1,0
4.5767002,51,0,0
5.8023,51,0,0
5.5145998,51,0,0
5.0949998,51,0,0
5.7779002,51,0,0
5.4492002,51,0,0
5.6803002,51,1,0
4.1869998,51,0,0
6.8800001,51,1,1
4.8551998,51,0,0
6.2681999,51,0,0
5.8133998,51,0,1
4.73,51,0,0
5.5257001,51,0,1
5.3650999,51,0,1
6.0741,51,0,0
5.6928,51,0,1
5.7178001,51,0,0
5.7181001,51,0,1
5.3586001,51,1,1
5.3323002,51,0,1
5.3965001,51,1,1
6.1506,51,0,0
5.9412999,51,1,0
5.6511002,51,0,0
6.1236,51,1,0
5.1733999,51,0,0
5.9004002,51,0,0
6.1540999,51,0,1
4.9657998,51,0,0
6.0581002,51,0,0
5.4826002,51,1,1
5.9521999,51,0,0
5.4816999,51,0,1
5.0110998,51,0,0
6.2925,51,1,0
6.6241002,51,0,0
4.9134002,51,0,0
5.5012002,51,0,0
5.6048002,51,0,0
5.3372002,51,1,1
4.8214002,51,0,1
5.4500999,51,0,0
5.8793998,51,0,0
5.6645999,51,0,0
6.5718002,51,0,0
4.7983999,51,0,0
5.2094002,51,0,1
6.3617001,51,0,0
5.3369999,51,0,0
5.0555,51,0,0
5.7108998,51,1,1
5.8649998,51,0,0
6.0458999,51,0,0
4.7902999,51,0,0
5.4303999,51,0,0
5.2364998,51,0,0
5.7820001,51,0,0
6.5718002,51,0,0
5.4863,51,1,1
5.1129999,51,1,0
4.9689002,51,1,0
5.8431001,51,0,0
4.9397998,51,0,0
5.7094002,51,0,1
4.4365001,51,0,0
5.5437999,51,0,1
5.6139998,51,1,1
5.0555,51,0,0
5.7712002,51,1,0
5.8783002,51,0,0
5.4341998,51,0,0
4.9622998,51,0,0
5.3369999,51,0,0
4.6687999,51,0,0
5.9563999,51,0,0
5.901,51,0,1
5.3455,51,0,0
5.8862,51,0,0
5.1684999,51,0,0
5.9713001,51,0,0
5.4436998,51,0,1
5.7181001,51,0,0
5.6532001,51,0,0
5.5145998,51,0,0
5.6223998,51,0,0
5.6683002,51,0,0
5.1236,51,1,0
5.0082002,51,1,1
5.5207,51,0,0
6.4025998,51,0,0
3.2189,51,0,0
6.1163001,51,1,0
5.9656,51,0,0
5.5585999,51,1,0
6.2705002,51,0,0
5.8916998,51,0,0
5.2983999,51,0,0
5.5952001,51,0,0
5.5285001,51,0,0
5.5632,51,0,0
6.1237001,51,0,0
5.7181001,51,0,0
5.7153001,51,0,0
4.9990001,51,0,0
5.6444001,51,0,0
6.2929001,51,0,0
5.7768998,51,0,0
5.7424998,51,0,0
4.9267998,51,0,0
6.2350998,51,0,0
6.2877998,51,1,0
5.0359998,51,0,0
5.5889001,51,0,0
5.1293998,51,0,1
4.4864001,51,1,0
5.0738001,51,0,0
5.2164001,51,1,0
5.5032001,51,1,0
5.4303999,51,0,0
6.4039998,51,1,1
5.7377,51,0,0
2.6729,51,0,0
5.4057999,51,0,0
5.3323002,51,0,0
5.5998001,51,0,0
5.0977998,51,0,0
5.4882002,51,1,1
5.3319001,51,1,1
6.0125999,51,1,0
5.5816002,51,0,0
5.0250001,51,0,0
5.1647,51,0,0
6.0899,51,0,0
5.4123001,51,0,0
5.2639999,51,1,0
5.5602002,51,0,0
6.0181999,51,1,0
4.8562002,51,1,0
5.6936002,51,0,1
6.4039998,51,0,0
5.4586,51,0,0
5.2729998,51,0,0
5.3614001,51,0,0
5.6687002,51,0,0
5.0106001,51,1,0
5.3053002,51,0,0
5.5145998,51,0,0
5.2073002,51,0,0
4.9622998,51,1,0
5.0832,51,0,0
5.2118001,51,0,0
6.5794001,51,0,0
3.8803,51,0,0
5.1968002,51,0,0
5.5686998,51,0,0
6.0169001,51,0,0
5.5032001,51,0,0
5.0901999,51,0,0
4.5792999,51,0,0
5.5351,51,0,0
6.4287,51,0,0
5.4808002,51,0,0
5.9559002,51,0,0
6.3786998,51,1,0
5.3976002,51,0,0
5.0221,51,0,0
5.9310999,51,1,1
5.6999002,51,0,0
5.8023,51,0,0
5.9245,51,0,0
3.4883001,51,0,0
5.2378001,51,0,0
5.3715,51,0,0
6.2925,51,1,1
4.7930999,51,1,1
5.6097999,51,0,0
5.2846999,51,1,1
5.9656,51,0,0
5.7951002,51,0,0
5.934,51,0,0
5.0922999,51,0,1
5.0290999,51,0,1
4.5604,51,1,1
5.6199002,51,0,0
5.7832999,51,0,0
5.2073002,51,0,0
5.0681,51,1,1
5.2725,51,0,0
5.1499,51,0,0
3.4753001,51,0,0
4.8483,51,0,0
5.4303999,51,1,1
4.1422,51,1,1
5.6683002,51,1,1
5.3989,51,0,0
6.0148001,51,0,0
2.8065,51,0,0
5.0177002,51,0,0
5.4260998,51,1,1
4.6391001,51,0,0
5.9370999,51,0,0
5.6273999,51,0,1
5.7108998,51,0,0
5.9200001,51,0,0
4.8406,51,0,0
5.1536002,51,1,0
5.4349999,51,0,0
5.8822999,51,0,1
6.1753001,51,1,0
5.6199002,51,0,0
